@relation 'resultsNCexpanded-weka.filters.unsupervised.attribute.Remove-R37-144-weka.filters.unsupervised.attribute.Remove-R37-40,42-43'

@attribute 00 numeric
@attribute 01 numeric
@attribute 02 numeric
@attribute 03 numeric
@attribute 04 numeric
@attribute 05 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute H numeric

@data
-23,14,18,13,-8,-11,2,11,-42,12,-4,3,13,-7,22,7,-9,-19,1,14,-4,9,-10,-4,-4,24,46,89,1,-11,-6,-11,-11,55,-10,-9,-13
1,13,35,233,901,-24,-17,13,20,447,26,-8,-8,16,7,36,-6,-18,-13,19,-2,9,12,-4,-11,13,2,1,4,1,-20,-17,12,26,84,8,54
7,34,2,-41,15,1,-6,21,25,80,12,-1,10,13,-2,104,27,-8,0,7,4,30,-26,-11,-7,11,27,32,-6,-15,-10,-2,7,15,-9,-6,-178
23,7,20,19,-17,-12,-3,-4,237,14,5,-27,-5,10,149,5,3,-7,16,41,2,11,-12,-22,6,20,21,14,-16,-10,-10,-5,27,0,-13,6,-133
15,22,-46,5,-2,3,18,-1,-33,4,-5,-9,-5,5,23,5,-9,-14,20,9,30,29,11,-4,3,-9,-6,80,14,6,19,-30,28,59,-19,-9,-13
12,-17,50,178,761,-14,12,6,33,342,12,-5,4,16,5,26,0,7,37,15,8,25,30,28,33,-7,8,2,9,8,27,-9,14,9,78,-2,52
16,3,11,8,-17,-9,27,-33,284,-10,7,-10,18,-19,308,29,-3,-14,8,-24,-9,-9,9,7,14,5,-14,-11,-3,23,7,-3,-9,6,-10,-16,-114
-15,-10,18,-2,-20,-6,0,-5,21,16,3,12,-10,-20,12,77,17,14,15,-11,13,46,20,14,18,-14,-33,11,-3,-4,0,33,41,-1,9,-14,-115
-26,2,8,178,754,-6,0,-13,24,348,22,14,21,-1,-12,41,27,18,9,-49,2,-8,17,19,0,9,12,11,27,10,4,7,-7,12,87,15,51
-1,-19,-3,1,27,14,23,3,-23,16,7,12,7,-5,6,93,56,-2,14,-45,19,36,-3,12,-4,-22,-4,-18,2,-3,4,6,-18,32,5,9,-176
3,14,-29,-31,-9,3,-15,0,250,21,0,-17,-9,-26,232,-4,5,-6,14,-19,-32,5,-4,-5,10,-42,-39,9,-13,-8,13,-22,-21,6,-3,-5,-115
7,-26,-30,-2,-4,5,10,-8,14,1,3,-1,-24,-13,30,46,13,-7,-10,-24,17,23,7,14,2,-19,-26,28,4,-8,2,-17,11,18,7,4,-114
4,-5,8,22,-1,0,24,-7,15,16,19,8,-11,-16,-4,64,17,10,13,-24,-4,40,-3,4,24,-23,6,-3,-9,0,2,-5,5,12,3,-17,-115
11,-27,22,193,774,9,2,-27,21,354,27,12,-15,-17,-10,44,9,1,-1,-4,2,2,27,17,-10,-24,6,14,31,17,20,-27,-26,-6,76,14,51
-3,-41,-15,12,16,2,19,-8,5,41,17,14,-7,5,1,124,20,22,12,-11,-4,36,16,11,21,0,-2,23,-3,-7,-4,-22,1,29,-3,-22,-176
27,-22,-75,6,5,2,7,6,204,14,0,-4,24,32,201,-1,6,2,10,-2,-83,20,16,-1,16,11,-91,-14,6,-10,17,-18,-69,-1,15,3,-115
36,47,-10,-15,9,24,22,-18,-72,15,-7,6,15,8,-76,18,4,4,11,19,-88,0,4,3,26,26,-101,20,22,21,7,8,-40,63,4,-6,51
1,18,-109,3,13,15,34,12,-83,-1,3,5,17,7,-44,76,18,12,8,16,-49,78,22,10,16,31,-86,35,15,23,12,16,-83,-11,15,13,-115
1,9,-98,166,781,33,20,10,-70,332,23,9,8,20,-91,33,8,27,24,17,-45,-17,15,14,8,8,-81,18,21,3,29,-6,-80,19,78,14,51
10,38,-65,-12,3,5,17,31,216,27,9,4,10,17,172,0,-8,14,-3,16,-94,0,-11,9,27,-8,-69,-7,-1,4,9,20,-76,8,-1,14,-115
18,-4,-122,20,5,16,-22,14,-105,3,4,-1,9,8,-76,67,22,9,7,18,-80,72,-10,-14,10,51,-89,27,1,4,9,36,-103,-7,9,5,-115
6,29,-56,-4,30,-3,-7,4,-74,11,22,13,-12,2,-74,103,21,15,5,6,-44,5,-5,2,-1,14,-57,-7,9,2,-19,37,-54,-3,2,15,-141
17,25,153,-9,15,-5,-4,22,-51,-7,12,6,30,6,-87,-9,-9,9,-35,-6,-27,6,12,-23,-4,36,-37,-2,6,-3,-11,5,-6,-14,-1,-12,-104
5,0,-63,13,23,1,-11,32,216,13,19,16,-5,3,227,9,-4,12,-33,7,-30,-7,13,0,-23,32,-33,-10,-11,13,-4,36,-46,3,16,-6,-65
-1,4,-44,52,13,7,-5,8,-5,28,1,2,-15,38,-36,-5,0,-24,-14,25,-32,-12,6,0,-34,-5,-38,-27,8,3,1,24,-50,6,0,4,178
-3,18,2,0,17,-6,5,21,22,-9,12,17,222,10,-45,14,6,19,178,30,-17,11,16,21,5,-11,-4,5,12,-10,5,22,-39,6,3,6,40
24,15,-40,338,668,6,-7,2,-20,565,3,6,-27,-4,-14,35,1,11,-24,20,-21,7,25,6,-12,9,-10,1,36,14,-8,8,-57,7,64,24,108
-7,7,193,15,-10,-3,4,-10,-29,5,-6,-7,-10,0,-21,-32,15,19,13,10,-47,-1,-6,13,6,12,-20,-24,6,-4,6,28,8,13,-7,4,-82
12,10,25,68,10,-2,-33,39,13,35,11,1,-10,5,-1,23,2,-5,-40,10,-20,-22,6,0,-3,20,-2,-12,12,-12,-2,45,-27,9,24,-25,-160
21,14,-55,-9,1,-5,7,11,44,0,3,7,210,2,-16,-9,17,-6,156,11,-34,5,14,23,33,22,-48,1,7,4,12,29,-32,-3,0,1,63
-24,-10,-52,373,678,8,1,1,-31,586,27,-7,20,40,-13,38,7,-13,-25,15,-32,-2,2,-4,6,17,-24,15,36,11,-11,10,-42,9,79,18,130
11,-7,131,-3,13,-13,-25,6,3,-4,11,6,20,33,-26,-21,16,15,-26,-6,-39,-2,-14,1,4,16,-34,4,-3,-4,-8,38,11,9,-1,2,-60
-37,30,-11,2,4,-5,13,17,216,-5,2,-1,15,29,270,-17,-11,0,-18,10,-4,-1,13,-10,19,-6,-13,-16,1,3,30,16,-40,-15,5,-15,-20
-5,14,-20,-2,14,-13,-2,-17,6,-1,3,-5,233,13,-27,15,6,2,145,20,-16,5,17,-6,-10,9,-15,-4,8,-5,2,12,-19,2,9,-8,86
-29,5,190,17,16,-20,6,-5,-20,14,11,-11,-11,-19,-18,8,24,5,-27,-9,-16,-18,-1,-18,-23,-24,-2,-11,3,-14,21,12,21,-9,5,-22,-38
3,-1,-35,19,8,-2,-26,0,197,3,-5,4,-10,16,247,14,9,-5,-15,27,22,8,13,-12,-21,28,-14,2,24,4,0,2,-40,-17,-8,7,3
27,19,-4,38,19,-9,-6,3,-6,46,6,-8,-3,1,-72,11,10,11,1,12,-53,6,8,-19,-13,-4,-16,14,-5,-20,-31,13,-11,-10,30,-2,-116
38,35,-40,-30,0,-12,-6,-4,31,17,8,-8,153,8,-17,-27,-12,6,135,-16,-43,1,20,21,30,-15,-1,0,17,1,20,7,-30,5,-4,-3,108
27,39,28,-12,-2,18,10,12,6,-8,1,3,193,21,-22,4,2,-4,173,-3,-25,8,24,15,12,4,13,-7,-4,12,35,22,-5,18,3,7,126
6,-27,-9,200,665,1,-1,19,11,741,95,5,5,19,36,19,3,6,-5,-9,43,-9,-2,2,8,16,39,17,16,10,3,21,2,6,37,30,171
13,14,-12,-1,0,-19,14,11,28,15,18,19,18,-14,-2,102,12,14,10,-4,10,45,-9,0,-1,4,5,20,-3,-4,8,19,36,15,3,-3,-143
-30,8,45,9,-11,9,8,-12,29,20,-6,3,5,16,423,85,14,7,16,3,-4,-7,-28,7,2,-9,35,16,-10,0,-12,20,10,11,-1,-4,-74
15,-2,2,-13,-22,8,11,6,18,7,2,12,11,10,-37,1,14,11,-3,10,-18,45,6,1,10,-7,50,81,9,-2,-2,-13,5,24,0,5,-75
3,-13,39,223,646,16,-7,18,-33,748,85,0,10,5,24,27,20,14,31,2,-15,23,10,11,4,9,9,-2,11,16,17,5,29,0,29,5,74
9,27,2,-34,-16,-17,9,20,23,31,18,17,39,-13,6,92,23,-3,-13,-20,31,54,-12,-18,2,-13,37,20,1,0,14,-4,-17,-5,-4,9,-164
27,-16,-30,-19,-5,20,16,-4,-18,17,-13,13,16,-17,432,77,-6,-6,-2,6,378,20,4,8,-15,21,32,-11,0,9,27,28,33,11,-6,0,-74
3,40,-6,16,-8,12,31,-13,-51,-6,-8,-17,1,8,-7,2,25,10,-4,6,31,37,-5,1,20,5,11,47,9,14,22,19,-3,-1,0,17,-75
0,-27,20,230,657,9,13,2,21,746,84,-5,4,29,-6,28,11,-13,3,-14,-1,-1,5,0,-4,-1,-8,5,12,13,17,7,7,-23,30,20,74
21,8,-20,-31,10,13,31,1,16,6,15,-3,3,-3,11,86,1,8,-4,23,20,55,7,10,3,-2,-13,8,-9,10,29,26,-31,-10,-5,2,-164
5,-39,31,-6,2,-8,1,10,22,0,14,17,1,37,383,71,-1,14,5,27,389,-12,-14,-12,-3,-15,18,-8,-9,4,-8,-2,-3,-12,3,11,-74
-23,-15,20,9,-7,-13,10,-1,-21,10,11,5,4,9,42,10,4,-10,-5,-25,-20,29,-2,-4,19,11,26,52,-10,14,10,-1,15,3,-22,3,-75
27,25,4,190,650,-2,25,-4,19,737,71,2,8,-19,18,24,-6,-13,8,2,-10,-6,-15,-14,21,15,-12,19,25,3,19,28,-1,-15,34,31,74
-8,-44,16,23,7,-8,-1,16,15,5,10,16,-1,-23,410,93,3,18,17,7,366,17,-16,17,4,8,10,-2,-30,6,-4,-15,17,-12,8,2,-75
5,-20,27,-13,-16,6,25,16,-17,15,-4,22,17,24,12,6,5,17,12,1,-2,51,8,11,15,25,56,50,8,2,-14,13,32,1,-18,17,-75
27,-5,-32,278,593,18,2,1,22,767,131,-1,15,15,25,21,10,3,-3,22,25,4,10,21,8,25,4,6,16,38,11,17,12,-5,25,25,77
-8,13,14,0,2,2,35,15,32,10,19,24,39,9,22,108,20,22,2,-19,13,76,10,17,20,-13,9,-7,19,13,-1,40,4,-10,15,24,-159
31,23,4,23,16,-17,-6,-23,-3,9,-5,0,-3,0,317,156,-7,-3,-13,31,320,57,-2,1,-10,25,23,7,3,-7,12,27,1,25,7,-3,-61
-4,-22,-8,17,-1,6,0,-2,38,46,-4,-21,15,-7,68,58,-12,-9,10,26,39,-16,-17,-6,14,17,-3,-7,-9,2,30,17,32,23,-12,2,179
-10,-2,-7,11,-3,-9,12,-15,56,-7,-2,-11,-7,-18,19,18,12,-15,-14,11,9,39,-7,6,22,20,-64,14,-2,-3,25,9,-28,-9,3,-12,-16
23,13,13,257,607,-4,-1,22,4,735,135,3,3,19,-14,32,19,3,17,8,1,-4,6,2,3,8,8,-6,0,1,-15,21,24,49,38,17,78
11,46,18,15,9,1,8,35,49,24,1,5,14,-7,30,101,15,-3,-2,29,-9,63,0,7,22,-4,26,1,-6,-11,43,9,16,3,-16,5,-158
-3,45,26,-10,-6,-10,5,18,22,7,-7,10,10,9,340,190,-9,-1,-5,10,318,57,-2,-3,-8,11,33,-9,-6,-9,21,2,5,0,0,7,-60
-1,19,-9,12,7,0,-2,-1,45,53,0,-16,7,26,52,65,18,-7,-8,11,10,-16,-15,0,9,26,8,-3,-2,-1,22,16,7,11,6,-8,179
16,15,4,261,609,-3,12,-7,42,764,114,-5,-30,25,7,14,2,3,-4,4,-20,-1,21,18,0,32,-10,-5,21,6,-19,23,-2,-16,24,4,78
-11,20,35,23,-5,-37,15,12,8,-1,13,0,8,21,1,91,15,-2,-2,17,5,43,4,4,10,1,13,7,2,5,17,30,28,-9,7,-10,-157
17,18,36,-20,6,4,6,30,23,11,-4,9,8,26,350,178,8,-2,-15,26,339,46,-11,-17,-1,-10,61,19,-1,7,11,8,14,-15,-6,-1,-59
-6,41,3,-13,2,-5,29,23,-23,14,1,-13,-12,7,111,41,-1,-14,-11,8,56,-2,-23,3,-6,11,13,-13,20,14,5,11,25,-1,-13,2,-127
14,-6,-8,14,14,-4,10,15,19,70,-13,4,-5,4,6,44,6,13,-15,6,12,1,5,-15,-21,-8,14,-11,-5,5,26,28,2,-2,0,21,179
10,10,2,1,8,-9,-9,-5,-58,-27,-5,12,4,-7,-7,-13,13,0,-7,43,16,13,3,-3,-7,32,34,24,-8,-5,14,28,3,12,-5,15,-15
-9,17,22,281,596,2,-9,-5,29,768,117,-5,-17,19,40,14,23,-5,4,0,9,-5,5,-5,-8,9,28,21,2,10,0,17,6,11,30,21,78
-2,37,43,-6,12,-10,-10,15,18,30,26,12,31,18,25,104,13,14,-3,2,29,38,5,-2,-6,11,31,29,2,-14,-40,-5,8,-3,19,-1,-157
-8,42,10,13,-9,-7,6,26,9,10,-4,-5,-8,22,359,166,17,4,-14,15,322,54,16,-5,-17,9,28,-19,-3,4,30,-5,13,-15,3,-8,-60
-20,20,12,10,13,-11,-4,10,51,62,-4,-22,15,33,26,40,2,-6,-1,29,25,-22,20,21,0,10,-26,7,12,-6,17,22,51,17,-5,0,180
9,21,-120,254,504,1,-20,4,-79,564,26,13,1,-1,-95,36,-3,12,3,-1,-117,4,5,-5,0,38,-93,16,15,27,-17,27,-112,19,57,52,-54
-27,-10,-95,13,10,-2,-12,17,-122,-7,-15,8,7,16,-57,142,3,23,10,1,197,106,0,13,-14,0,-70,-19,6,1,0,-16,-100,5,4,4,-51
40,18,-91,-25,1,5,13,34,-26,3,0,2,-15,14,5,69,14,-2,18,-3,-45,25,-9,3,-4,3,-82,19,-3,9,9,2,-87,-4,-13,2,-85
0,-15,-65,14,1,4,10,-9,-23,3,-7,9,11,-1,-74,-18,2,-9,6,2,-37,-7,7,-9,14,-6,-25,25,16,-6,4,1,-72,4,-2,3,24
32,35,-34,282,507,14,11,-6,-31,567,24,9,36,39,-59,42,22,12,0,2,-54,16,14,0,8,12,-45,16,10,2,5,9,-55,41,50,4,69
-11,6,-50,20,5,-15,17,1,-58,7,8,33,21,-10,-44,95,3,1,5,2,-48,116,4,5,-6,-10,-56,-12,-5,-17,7,-5,-69,-9,6,-3,-153
33,-12,-71,-20,4,-4,-2,15,-78,5,5,18,-2,29,16,31,17,-10,-10,-11,-14,34,-17,-3,-10,-2,-23,-17,-14,13,-15,-13,-36,-5,6,5,-86
13,8,-4,22,4,2,-17,2,-59,-10,10,9,8,-3,-121,9,14,-8,11,35,-58,8,-3,2,6,20,-41,32,15,-8,6,17,-23,54,7,-3,73
-1,1,-41,25,-10,-21,-3,23,-68,-9,-15,-8,-10,4,-79,3,3,0,2,-12,-58,-4,-3,-16,-3,7,-63,18,-3,-9,0,4,-35,13,-10,-16,25
-6,10,-28,279,511,7,32,31,-44,563,39,-2,-10,-18,-41,22,-9,0,-3,40,-51,11,27,7,-1,-4,-79,2,12,9,5,-22,-53,19,37,4,69
15,43,-101,-9,0,12,13,26,-70,5,-6,6,12,32,-35,83,15,-2,17,19,-52,102,10,-5,0,9,-56,9,16,-10,10,10,-84,-15,6,1,-153
22,11,-28,-24,-7,-2,26,25,-37,1,14,6,15,26,49,172,18,-6,25,32,272,142,2,-12,14,29,39,-5,-23,13,-12,25,0,15,8,-1,-51
19,8,-12,62,-9,-14,16,40,-59,18,4,-9,-5,-13,-65,11,-11,-2,15,-18,-16,2,3,20,19,11,-69,-12,10,-7,-8,37,10,70,10,2,74
15,-2,-23,294,514,8,-4,13,0,576,36,12,30,8,0,35,5,-12,0,24,-7,7,30,24,18,20,-68,31,11,29,17,-14,-26,20,47,9,69
-3,36,-11,4,14,4,-1,17,-20,32,-7,8,-23,21,52,172,9,8,14,9,281,133,-2,2,9,15,36,21,11,-1,-15,7,-19,20,9,-1,-51
18,-2,-39,-13,-4,-4,-14,26,6,-21,1,8,-5,-15,52,42,9,4,17,-1,31,41,11,18,19,12,-49,20,5,-12,12,16,-5,12,-5,-11,-85
-5,5,12,30,2,-6,-4,17,-16,16,1,-6,-7,7,-41,24,-13,-4,-15,-8,-38,0,4,8,15,26,-55,14,12,-5,24,10,-17,71,-6,4,73
27,13,-3,294,461,28,9,-27,7,523,43,5,1,28,1,44,15,8,3,-1,-31,25,-2,2,-10,-11,15,9,6,21,-18,-16,10,7,40,6,69
-20,4,7,18,12,-16,18,-17,-10,11,4,11,20,3,-10,77,21,10,-8,-5,-18,57,9,18,10,-8,-2,-1,8,-8,-7,-12,8,9,2,3,-149
6,5,-13,11,1,3,26,20,-14,17,5,21,13,-1,11,38,-7,7,27,18,272,149,0,-20,-5,17,168,21,1,4,34,19,3,1,-7,2,-46
-9,-22,4,17,-6,-10,7,5,-3,15,-16,-1,-21,17,8,-5,10,-3,-3,-31,-28,28,19,-2,-4,-8,3,41,-11,-2,18,6,-1,28,2,5,-23
-16,11,22,16,10,2,-2,7,-27,24,-3,4,17,18,15,-1,-14,11,7,17,7,22,-7,12,5,0,-7,-10,-5,24,37,-28,-5,17,5,7,92
3,23,4,290,462,10,-9,-9,34,508,35,3,-13,5,6,27,-3,1,-18,-30,-27,-14,17,12,-7,-1,-5,23,14,23,17,-16,-14,-9,39,38,69
7,-1,13,-22,9,3,-3,-24,30,-10,4,26,-5,10,22,67,18,11,-29,-11,3,86,6,21,1,-22,18,1,5,11,10,17,13,-2,8,12,-149
-1,-22,8,-4,14,6,-6,-4,9,2,-22,6,23,28,-11,0,-14,10,4,-10,90,74,3,12,5,-8,53,35,8,27,39,13,-6,6,-3,11,-41
-38,-9,-17,-3,0,20,4,-1,-10,-4,-8,11,-4,18,-16,0,7,1,-24,4,31,10,1,3,16,-30,-26,34,14,2,-10,18,15,2,6,14,-23
-36,15,-18,316,447,1,-19,-13,32,521,29,2,-10,-19,11,15,10,-6,-20,28,29,-2,33,21,0,-17,-37,-24,24,23,-5,-22,26,16,63,22,69
20,3,-13,5,11,20,-11,2,5,-2,14,18,-17,-9,9,91,33,16,7,-25,16,83,-3,24,-25,-14,-5,-2,-7,17,-7,-4,4,-17,4,-11,-149
-10,13,-6,-15,9,6,5,-21,-24,2,5,7,18,-21,22,22,8,42,-5,-8,280,115,12,12,-2,-5,186,31,6,1,-1,4,6,19,0,16,-46
-7,-17,-6,-18,16,12,14,23,-3,8,-3,10,-16,10,-25,0,13,10,6,4,107,45,-9,-4,-7,11,58,26,-2,-2,-29,3,16,5,-2,7,-41
11,-30,-3,12,2,5,6,2,-4,1,13,10,3,19,1,-1,0,7,4,-25,5,-7,28,6,12,26,1,7,8,10,-28,-10,11,-15,-14,-11,92
7,-24,32,314,472,-5,-8,-16,24,540,12,-1,0,27,12,20,26,20,4,0,-25,7,14,8,22,-9,-21,-3,11,7,-7,-11,13,-8,65,23,69
25,21,-18,-3,21,4,15,15,-21,11,3,3,-8,-26,10,79,14,-13,-8,19,24,92,13,-9,20,6,-7,14,17,12,-2,-16,12,2,24,11,-149
2,-15,-4,13,15,-4,21,1,0,-18,3,1,2,16,17,28,0,7,9,-15,245,135,-4,9,0,-3,177,34,1,5,-2,-13,18,7,18,21,-46
17,-26,-67,-7,9,-4,-16,-7,-14,29,13,-6,2,24,-3,15,17,22,-4,3,-58,1,0,4,-7,-9,35,32,-8,4,5,6,31,35,11,3,-23
34,-2,-18,398,415,36,5,4,18,498,28,19,19,27,29,25,-7,14,1,20,2,31,19,-6,18,17,2,41,33,24,13,23,-15,8,60,28,136
10,20,27,16,19,-4,9,-5,13,-2,5,11,-18,-13,2,77,21,-6,13,6,14,70,29,1,1,24,9,16,14,18,3,-32,-4,16,-8,13,-148
10,26,7,-4,-8,22,-1,6,22,-3,25,18,9,7,-9,41,12,27,12,11,257,151,9,10,-16,23,251,88,-2,14,-14,-23,9,3,15,7,-35
1,1,-13,7,-7,-1,0,-12,-2,18,21,31,17,-1,10,-13,14,21,9,15,21,23,-9,-1,-6,-13,84,64,-15,-8,-20,-19,-16,22,-2,7,-6
25,34,19,381,415,25,-4,-1,-13,487,57,18,27,38,11,53,22,14,-13,12,-9,0,16,1,16,12,16,-9,23,17,11,31,22,3,64,34,75
18,1,-43,7,26,2,23,-12,19,2,16,13,29,29,6,96,21,4,-10,-11,25,73,6,-4,11,36,2,8,24,15,9,20,-40,7,4,33,-148
-15,-16,18,29,16,3,-14,-21,-14,30,-14,-5,29,3,14,55,10,20,9,-1,248,144,18,8,11,4,267,128,12,8,4,0,-1,23,6,9,-35
-10,31,34,11,-1,-8,-6,1,-27,21,2,26,12,17,-19,7,2,13,10,28,20,37,13,5,-7,21,64,82,41,-1,4,16,-15,35,20,10,-6
-15,-7,8,9,-4,3,6,7,11,30,1,5,-17,-7,19,28,17,-6,4,9,25,63,9,22,-2,-32,4,25,0,9,-17,12,17,7,22,9,-121
14,-14,1,421,416,11,-3,-3,-7,496,32,-9,-3,-3,2,34,2,-1,-4,22,-33,37,14,13,0,-5,-7,1,26,7,-4,4,-21,14,53,14,75
8,17,-4,6,29,7,7,-13,10,29,26,23,-2,-15,-21,58,10,-2,-5,-3,4,66,8,-3,-25,-5,21,-22,-13,-9,-9,10,11,2,-14,-5,-149
32,-6,-11,0,5,12,13,-6,12,13,8,1,14,-20,31,40,21,-6,-4,12,259,153,21,11,-12,-22,226,135,8,3,7,0,12,19,8,7,-35
-1,8,-14,-19,-1,6,15,-11,6,-8,19,3,-1,-5,27,48,12,-14,11,26,22,59,3,-2,-17,27,8,30,-6,-10,-3,-27,-15,18,-4,24,-121
-6,-9,-20,400,409,2,-5,23,5,506,31,11,37,6,33,30,22,-1,-4,-11,-21,-3,22,-12,-8,-12,5,33,14,27,-1,0,-11,12,59,36,75
19,14,15,-5,12,-27,13,8,11,24,-4,-9,9,-16,27,121,5,-22,-5,11,23,89,7,-17,18,22,14,15,2,21,16,11,20,9,-9,-6,-148
4,17,26,17,-16,-11,8,8,14,16,5,11,2,4,43,42,7,1,13,9,260,151,24,8,-12,-24,256,111,4,4,10,7,9,9,-2,-9,-35
15,30,49,30,-15,-9,-23,4,-8,31,0,14,14,26,-8,11,0,-3,18,21,24,26,4,4,-3,-17,56,74,8,7,37,19,25,5,22,9,-6
-24,18,20,27,-4,-13,-11,-10,-9,18,21,-6,13,32,14,60,-8,-2,25,33,69,69,-8,16,-3,1,32,4,-7,-7,11,7,18,29,6,-2,-121
-13,-35,14,55,20,2,-1,-1,-34,22,6,-15,8,-27,32,-14,9,-28,3,-13,-24,4,-3,-16,8,14,-12,1,-11,-27,22,19,-20,20,5,-14,134
-19,7,34,505,324,-14,-12,3,1,556,82,13,-10,7,-10,59,8,-15,10,24,32,9,0,-6,-6,16,33,24,16,-8,-5,26,-5,35,37,22,81
2,38,-3,-9,3,1,-24,27,28,24,16,4,-5,23,20,121,9,-11,-33,-14,9,88,6,-12,-3,21,8,43,6,-6,-14,11,7,19,-6,-3,-142
9,-11,35,36,2,-6,-10,17,-37,22,7,0,-1,-3,-8,9,7,-16,20,35,43,44,-3,1,-20,6,47,51,-13,-13,6,8,30,41,-2,-11,-20
6,-1,52,78,-6,-7,-4,23,72,39,3,-15,2,14,8,39,-18,-24,-2,20,-18,14,3,-10,-16,13,-14,36,-10,-5,-19,28,-17,22,3,-21,140
1,-8,-32,29,3,9,-2,7,-20,22,10,0,-4,6,26,106,5,-21,-16,3,27,95,-4,-12,6,8,-7,18,-10,8,14,38,6,6,-3,-12,-141
1,-9,23,22,21,-6,9,22,17,38,17,-25,-14,1,13,30,1,-16,-10,20,187,131,11,-2,2,3,205,113,-18,-14,-12,15,17,9,-1,-14,-18
12,13,2,16,-26,-10,0,26,21,6,3,-8,4,22,12,22,12,5,-7,-17,-40,24,3,-4,10,2,37,50,12,-1,-25,23,23,81,-9,-12,44
8,-29,-9,38,5,4,-14,14,13,43,22,-14,-6,12,-5,-3,15,-19,5,-9,-29,-9,-1,0,-17,-39,12,18,-7,4,10,-39,17,1,6,-12,140
9,15,6,450,341,4,-17,-11,-6,552,81,-2,3,1,38,19,6,-18,-18,18,27,11,4,-4,-18,-25,23,2,15,-19,9,-6,15,32,29,12,84
-34,30,9,2,-6,-22,7,3,12,18,4,-17,0,-11,14,91,-1,18,7,13,31,61,10,13,-8,-23,23,-7,-3,-14,11,6,19,11,9,-19,-141
-1,7,42,-34,-21,-1,8,2,16,16,-5,-5,-11,-1,14,-28,26,-5,-10,-21,211,119,-3,-19,1,-5,192,120,-12,7,5,-26,33,-12,-29,-12,-18
-22,-41,32,1,-1,0,-4,-12,7,29,-12,-21,-7,-23,25,-17,13,-23,11,-3,-1,41,-15,-14,3,-13,41,22,0,-2,2,-9,11,-23,2,-14,-20
5,12,-18,33,-17,-8,-18,-32,48,44,-7,-3,-6,3,-34,7,-1,-5,-7,-16,-1,9,-18,-6,-33,2,44,-5,-11,-9,-21,10,-43,13,5,-13,140
-24,22,51,448,334,-8,-7,-14,29,542,66,-13,16,21,-1,29,-1,-5,6,-15,26,20,10,-10,14,2,12,19,29,-19,14,11,24,25,36,17,83
8,-38,13,3,-8,-7,-8,8,10,27,-11,-17,4,-22,42,27,-2,-5,7,-7,209,142,10,-2,-5,-20,190,108,-8,11,-10,-9,20,19,-12,-13,-17
9,-21,-16,30,9,-17,-1,-12,-30,17,3,-1,8,12,17,37,16,-6,9,21,35,44,16,-8,-10,21,54,50,10,-24,-6,9,-6,30,-3,-3,-20
4,-7,19,71,14,5,18,-1,18,41,-8,-7,6,28,8,-1,-1,-7,0,14,44,17,2,-13,-24,-11,-47,18,0,-6,-4,31,-6,30,15,-27,140
-1,22,43,486,297,-14,-11,-1,26,505,84,0,24,27,-18,32,5,-15,10,20,13,6,23,-2,-8,17,-3,5,26,-13,14,6,-5,-4,42,14,86
23,-22,-30,15,37,16,17,-7,-7,6,19,-4,10,12,-11,86,13,-23,27,-1,31,31,9,-11,27,-3,-17,12,16,-11,33,-14,-13,12,-4,-3,-156
-29,21,27,12,-4,0,20,-4,5,13,2,-10,-18,7,23,-20,8,-12,9,15,170,127,2,6,-15,-3,148,79,-8,-6,-9,2,-13,-25,-16,11,-16
-8,1,16,77,-2,-4,3,16,-6,16,-9,-10,1,-1,32,-2,-7,-22,-33,25,-6,8,-7,-11,20,18,-5,4,4,-8,11,15,89,14,-12,-9,72
17,-3,36,7,7,19,35,-23,4,-9,-7,-17,5,21,7,-15,-14,-21,-14,-1,-2,-6,6,-5,1,12,1,34,8,-2,-11,13,26,36,-13,-5,41
0,-24,10,460,286,-14,25,-3,9,505,92,-10,14,3,-28,8,7,2,20,13,15,5,-2,-6,8,-1,12,14,15,-5,11,4,11,23,32,-14,86
-8,19,12,20,-2,-3,-14,-2,-12,5,-2,3,-2,26,13,-14,-11,2,-12,9,162,111,-2,-7,-2,7,163,117,-12,-5,-19,-12,-10,-20,-1,5,-16
4,16,29,-7,-11,-5,-10,-19,-5,33,-6,-1,0,7,0,6,-6,7,7,9,4,4,-4,-16,12,-30,23,17,-12,-15,-10,14,33,57,8,4,40
8,23,28,456,288,-9,-2,6,46,506,89,-19,4,-11,-12,29,1,-10,-3,8,-9,10,-15,2,23,3,1,21,22,-8,9,0,11,-2,26,-19,86
-6,23,27,-12,0,23,-12,33,-12,0,1,19,-13,15,23,-1,22,-1,3,25,171,118,7,-13,-22,30,167,119,7,-3,-1,20,-1,-11,22,10,-15
