@relation resultsNCexpanded-weka.filters.unsupervised.attribute.Remove-R37-144

@attribute 00 numeric
@attribute 01 numeric
@attribute 02 numeric
@attribute 03 numeric
@attribute 04 numeric
@attribute 05 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute R numeric
@attribute B numeric
@attribute RBx numeric
@attribute RBy numeric
@attribute H numeric
@attribute Hx numeric
@attribute Hy numeric

@data
6,230,88,6,-6,-2,28,7,6,-8,-21,-13,15,-10,2,-15,-23,12,8,-26,3,-33,21,-9,13,7,-12,23,0,-4,13,3,9,3,-4,-21,130,-15,33.646476,125.570357,134,-0.463829,0.885925
12,25,3,-26,14,1,42,7,-14,20,24,28,23,22,-25,58,716,34,26,-9,-4,388,579,20,18,-6,49,50,74,32,-9,26,2,32,-4,7,94,-164,25.909911,-90.358599,-177,0.479412,-0.87759
-13,-3,2,28,39,5,-9,44,-5,319,235,-11,-12,27,-9,339,76,7,34,-7,14,37,-9,0,17,45,-21,47,-18,-2,-19,22,-36,14,-4,-9,136,-140,87.419115,-104.182044,141,-0.931722,0.363171
18,104,-4,4,-9,-2,-16,39,-5,7,-18,-30,50,10,5,13,13,0,33,18,9,13,-8,-2,56,24,-37,6,0,-6,34,43,-39,13,1,-20,131,-16,36.108494,125.925282,137,0.334165,-0.942514
24,123,233,8,0,-2,47,225,277,29,20,9,42,29,16,-16,-9,-5,31,16,13,10,-7,7,9,-11,15,36,-8,-33,-11,25,-6,26,13,-11,122,-38,75.1107,96.137312,-157,0.996831,0.079549
8,20,-3,6,34,43,13,2,-32,6,30,6,21,26,4,74,697,13,-16,23,43,366,612,-1,-4,-19,-14,48,62,19,-10,3,-20,29,16,7,94,-164,25.909911,-90.358599,-176,0.997494,-0.070752
34,2,91,16,8,19,6,24,7,4,0,5,31,14,-6,12,-17,-18,-4,-8,16,28,0,-12,6,25,7,16,12,-7,16,1,109,68,-1,-7,176,-63,156.817148,79.902328,120,0.814181,0.580611
4,-2,2,87,235,-8,5,-22,5,310,197,8,5,22,3,44,5,-12,-4,20,-2,35,24,17,-7,-8,-7,7,18,1,2,19,11,25,11,-1,137,-141,86.216894,-106.468997,123,-0.887969,-0.459903
-17,29,31,9,0,-6,22,15,8,17,14,-20,-4,6,-14,-21,16,11,2,-11,-16,-28,-13,7,-14,27,6,-2,1,2,-11,224,154,-6,1,-9,135,-18,41.717294,128.39263,142,-0.80901,-0.587795
-16,16,204,28,32,30,-23,156,218,-2,17,-1,7,111,66,3,-13,-5,-19,21,16,28,-7,9,6,10,-23,-14,13,2,11,13,15,2,23,3,120,-37,72.217803,95.836261,-141,-0.931722,-0.363171
21,28,83,4,7,21,-10,-6,21,-23,-7,16,9,1,7,-13,-11,-9,-33,-5,-12,22,2,-4,-2,15,12,37,6,-16,-4,23,109,58,-4,0,178,-63,158.599161,80.810309,118,0.189129,-0.981952
-5,-9,5,24,32,-8,3,5,-11,-9,50,31,-15,-25,-14,26,741,41,34,12,8,160,618,-4,-40,-9,16,68,44,1,12,7,5,26,39,-23,93,-168,19.335787,-90.967727,-165,-0.066337,-0.997797
-39,-1,10,89,261,-11,5,21,12,357,199,29,-33,-1,10,42,2,2,-13,-12,6,38,-7,-7,-7,-10,20,31,-7,-8,-11,-21,-20,11,17,0,137,-142,84.345622,-107.957473,118,0.189129,-0.981952
-9,129,40,-19,-13,-10,-19,8,-20,-28,-25,-21,18,-17,-56,-1,8,-8,-37,-11,36,21,-6,-4,-24,-22,21,12,0,-13,-7,-7,26,-14,5,-6,135,-18,41.717294,128.39263,142,-0.80901,-0.587795
9,-5,124,22,-2,-7,2,-8,37,22,-14,-1,14,-12,22,11,-7,2,12,29,-11,-1,6,-15,24,-14,-44,5,-1,-34,-10,-9,90,-2,8,-25,178,-63,158.599161,80.810309,119,0.928471,-0.371404
-27,29,8,91,246,2,-25,-1,2,336,240,-6,-36,-4,8,34,28,-10,-5,6,11,47,-7,21,8,1,-18,22,15,4,-15,9,15,0,27,-11,137,-142,84.345622,-107.957473,118,0.189129,-0.981952
-5,179,53,4,-3,-2,8,26,11,-11,19,-9,-12,-23,6,-2,28,-10,4,-4,-2,-16,-9,10,0,-4,16,-23,8,2,-7,-21,10,30,-7,-20,135,-18,41.717294,128.39263,143,0.057503,-0.998345
-6,3,246,63,-5,10,9,181,241,8,-8,0,-2,94,81,-1,-18,2,11,22,3,-30,-12,-15,8,14,13,-2,22,-15,3,-24,-15,24,2,-1,120,-37,72.217803,95.836261,-140,-0.197814,-0.98024
-8,-29,-7,16,15,-7,6,-14,3,15,45,22,-18,16,-2,-1,752,17,-4,5,13,150,641,18,26,-22,22,34,32,9,-4,-17,-6,16,31,8,93,-168,19.335787,-90.967727,-164,0.803775,-0.594933
-2,-29,-5,69,230,-20,-29,23,0,0,14,-10,-9,-6,-10,-1,11,13,32,-24,1,3,-6,-5,-17,-15,43,5,3,4,-11,-14,12,-8,10,4,137,-141,86.216894,-106.468997,119,0.928471,-0.371404
-34,201,33,-13,4,-8,14,-10,6,26,12,3,-27,-24,-18,10,3,24,18,-8,-16,9,14,-1,-15,19,-29,24,-6,-13,1,-4,7,13,23,-4,135,-18,41.717294,128.39263,142,-0.80901,-0.587795
16,19,215,55,-5,-12,24,158,298,13,10,2,-1,79,56,22,17,2,21,2,61,-14,-9,10,-11,32,-20,-23,-8,-4,18,-5,-5,12,2,-19,120,-38,73.879377,94.56129,-142,-0.80901,0.587795
6,-14,-9,-11,42,25,5,15,-32,-10,70,15,6,-5,-41,5,742,34,5,-1,32,145,626,-14,-8,-27,-4,63,66,-13,4,-4,37,18,36,-4,94,-168,19.543699,-91.945874,-163,0.9349,0.35491
5,-2,113,20,0,-12,10,8,33,10,9,-11,18,10,6,29,8,-8,-9,-31,2,5,5,15,0,2,10,13,1,-9,-8,-2,73,-7,-19,3,183,-62,161.579409,85.913296,110,-0.999021,-0.044243
14,2,30,388,371,-7,6,-39,13,381,231,-20,-1,-20,47,21,3,-6,-17,38,40,52,26,9,20,-23,-4,61,14,-15,14,-2,-21,19,12,18,131,-143,78.837768,-104.621252,102,0.101586,0.994827
12,160,98,18,11,22,-7,-7,6,16,19,16,33,-7,-4,-8,2,10,20,-16,-34,-33,-32,13,28,-6,13,-24,-4,35,-2,-14,3,24,21,19,152,-23,59.391132,139.916738,152,0.359044,0.933321
46,28,72,9,15,11,-13,-9,23,12,5,26,26,-11,-10,-13,-7,25,75,33,31,17,3,-28,14,-16,-24,14,37,1,-2,-12,123,-14,-11,23,186,-62,164.228252,87.321711,106,0.686487,-0.727143
16,-6,50,9,18,12,6,7,1,-1,77,25,9,-15,-55,16,161,72,47,14,45,98,635,17,39,-18,23,59,65,-6,14,-34,-16,0,17,40,97,-170,16.843873,-95.526352,-150,0.699251,0.714876
45,-14,-6,333,380,10,32,4,18,368,209,3,41,-24,6,15,4,-4,49,26,42,45,3,-16,20,-17,17,14,16,19,-8,-21,13,16,16,2,129,-144,75.824298,-104.363192,98,-0.819288,-0.573382
-4,164,73,20,8,17,14,13,46,-29,23,21,37,-13,24,2,29,24,61,6,31,16,11,-15,-1,-38,1,-38,-15,19,-14,-42,2,18,9,-3,152,-23,59.391132,139.916738,152,0.359044,0.933321
46,-20,109,13,9,6,17,15,18,-18,-18,19,4,-36,-1,-16,-4,-6,26,23,38,-4,-3,-17,7,-16,-15,-3,-12,-6,59,9,73,11,4,1,186,-62,164.228252,87.321711,106,0.686487,-0.727143
46,13,-16,8,7,-3,31,5,39,1,89,21,42,-15,24,-13,130,84,7,-35,3,20,613,22,38,28,46,57,43,45,11,9,-2,22,19,-10,97,-170,16.843873,-95.526352,-150,0.699251,0.714876
-5,-13,5,369,397,-1,-10,23,30,366,210,9,23,-9,17,27,1,-6,1,-5,-8,23,26,14,21,-8,8,9,-5,12,-15,-15,21,4,17,0,129,-144,75.824298,-104.363192,98,-0.819288,-0.573382
38,-8,-34,15,26,19,22,-5,-6,-5,71,27,63,-3,-3,-24,157,70,40,-12,-2,44,605,38,-4,-4,48,97,75,-28,-13,-48,-17,8,39,-3,97,-170,16.843873,-95.526352,-151,0.979355,-0.20215
1,17,28,345,367,29,1,-11,9,347,208,33,9,-4,30,1,-8,-1,-9,-9,4,34,-12,-7,15,14,-7,6,7,12,29,-7,23,27,16,38,129,-144,75.824298,-104.363192,97,-0.925148,0.379608
-19,16,120,25,14,-5,12,140,311,22,4,10,22,138,31,6,-6,0,23,49,-21,0,-2,2,20,2,18,0,21,2,19,-3,-8,20,6,8,119,-35,68.255596,97.479093,-128,-0.692896,-0.721038
46,-43,15,16,2,-15,13,0,-31,-12,66,31,-7,-9,36,-2,151,45,-8,5,22,65,620,15,37,-30,4,65,68,-4,38,7,15,18,35,9,97,-170,16.843873,-95.526352,-151,0.979355,-0.20215
-10,-14,46,30,7,-22,24,-13,-9,-14,10,-21,6,-2,-22,12,4,5,32,5,-10,20,-11,-18,9,4,17,44,-14,-14,4,5,81,7,6,-20,191,-61,167.052364,92.598637,97,-0.925148,0.379608
15,-22,-39,418,362,-7,14,19,16,327,20,3,19,15,-26,26,5,-7,1,12,-16,25,14,-10,20,-5,-13,14,19,13,13,-6,-25,6,46,-14,121,-145,69.402749,-99.117397,78,-0.857803,0.513978
21,19,-2,-3,18,-20,-17,-17,-18,-5,7,5,12,0,28,2,8,4,22,-8,-44,20,12,-19,11,-10,-6,14,5,5,-8,0,42,11,-4,-10,193,-61,168.801603,93.568257,94,0.969459,-0.245252
17,32,2,11,8,5,3,209,216,35,30,-1,43,165,26,-9,-1,-8,-5,39,-50,-14,2,-6,-3,39,2,24,6,-10,-20,-18,29,14,-19,-5,118,-34,65.984763,97.826434,-124,-0.092776,0.995687
25,-28,-36,436,389,-9,7,-9,-6,332,25,-16,4,-11,-16,41,20,15,21,19,-24,43,25,7,13,21,-10,-1,19,13,30,11,-20,38,44,6,119,-145,68.255596,-97.479093,73,-0.736193,-0.676772
12,5,-35,472,395,23,14,-20,-1,341,21,7,27,1,-5,40,10,-16,10,40,18,48,15,5,-1,-9,-13,14,25,16,-4,3,-14,37,70,24,119,-144,69.946445,-96.273022,74,0.171717,-0.985146
-1,8,75,24,32,-8,9,160,263,-17,17,11,33,194,13,10,6,-2,17,33,15,22,11,-23,0,-21,-19,-5,19,2,-6,1,-15,9,3,-14,118,-35,67.682019,96.659941,-124,-0.092776,0.995687
14,26,-3,442,397,-12,-3,7,30,331,26,10,8,1,-19,32,14,-18,-15,-19,-1,36,8,-24,6,21,-19,31,-15,0,34,11,0,24,55,-6,119,-144,69.946445,-96.273022,73,-0.736193,-0.676772
33,15,43,25,-8,-12,4,149,245,-8,7,-9,20,156,28,0,1,-34,-17,43,-11,6,15,17,2,12,-51,-4,27,-38,12,-12,-7,20,0,20,118,-34,65.984763,97.826434,-125,0.787715,0.61604
35,16,2,-10,6,8,-27,-15,-28,2,12,26,22,23,14,17,12,8,12,-22,45,27,5,-4,17,-12,77,92,23,0,-22,-7,59,42,11,-14,197,-61,172.300082,95.507495,87,0.56975,-0.821818
22,-43,17,559,291,11,13,21,-7,66,2,-1,14,-17,14,12,18,9,-18,-9,-4,6,32,14,36,-6,-22,28,16,27,-4,20,-27,258,494,7,113,-143,68.005098,-90.245813,58,0.11918,0.992873
26,6,-6,-5,5,-8,-12,-3,24,13,27,-13,-9,-3,4,-5,14,0,-31,17,-1,29,4,8,17,-15,69,60,4,-10,-1,21,75,4,24,-15,204,-62,180.121309,95.772199,79,-0.895971,-0.444113
21,-10,27,502,317,-1,-18,-24,5,-11,24,-19,-27,17,-31,26,11,-7,-3,-5,-13,-15,42,-10,3,-34,8,-7,34,-12,32,-19,-4,261,469,4,110,-143,66.199653,-87.849906,49,0.300593,-0.953753
-46,21,32,568,180,-3,-33,35,46,42,-91,19,-20,19,30,33,-65,-16,-30,5,52,26,-76,-1,27,-23,29,24,-107,17,21,-18,57,250,340,1,110,-142,67.722762,-86.681183,50,0.964966,-0.262375
9,16,37,39,-94,-13,-4,199,265,5,-94,-4,-23,275,220,-13,-87,3,29,32,16,0,-103,15,5,5,31,11,-124,28,-24,25,26,-9,-104,-22,115,-34,64.307184,95.339321,-110,-0.999021,0.044243
45,18,-16,-13,-51,9,5,26,48,-25,-46,4,-10,4,40,24,-48,-6,-9,26,19,14,-23,-2,-14,25,98,57,-48,-8,-12,-4,70,14,-54,-5,213,-61,186.293998,103.264449,66,-0.999647,-0.026551
-11,5,41,570,-11,-4,-22,10,-15,42,-54,-13,7,8,2,14,-34,6,-2,-3,19,2,-35,-5,-42,-14,-30,31,13,15,23,30,14,749,367,11,105,-139,68.886198,-79.244506,32,0.834223,0.551427
9,1,5,-1,-61,-11,-18,7,23,-16,-55,-12,-5,-12,-1,19,-37,-4,-21,-15,27,7,-31,-6,-4,50,-24,-10,-51,2,16,-4,12,15,-50,-9,255,-21,91.383827,238.063009,54,-0.82931,-0.558789
-16,-8,55,596,-11,-20,-6,13,16,50,-35,-3,-4,12,1,12,-25,11,45,-33,35,34,-47,6,11,18,19,53,-4,-5,-15,21,5,775,353,-13,103,-138,68.920452,-76.543917,25,0.991203,-0.132352
-8,-4,28,-4,-44,-14,-9,3,-20,20,-54,-16,-38,19,-11,-1,-19,-13,19,10,14,10,-59,-2,0,57,12,2,-65,-20,12,7,29,14,-75,1,255,-22,95.524681,236.431883,54,-0.82931,-0.558789
21,4,9,4,-8,9,-1,1,1,4,-27,-6,42,-7,13,2,-25,-8,11,28,19,37,-40,-5,32,16,79,30,-45,-3,-27,46,58,41,-14,8,217,-61,189.792476,105.203688,61,-0.258102,-0.966118
35,17,26,587,17,36,13,6,22,64,-15,-15,9,21,13,51,-51,-6,-7,3,-23,39,1,9,-7,-3,52,59,46,19,2,13,-6,761,378,8,103,-137,70.245831,-75.329431,26,0.646919,0.762558
-34,-24,28,24,-45,11,-9,16,50,23,-33,20,46,35,-15,-21,-53,3,-27,-22,22,39,-17,9,-11,24,31,41,-32,12,8,2,26,21,-10,22,255,-21,91.383827,238.063009,54,-0.82931,-0.558789
-16,-9,52,580,7,-1,15,-41,12,58,-6,11,5,18,48,21,-1,-23,15,-20,25,49,-8,9,28,2,-5,14,60,-14,42,18,32,759,383,5,103,-138,68.920452,-76.543917,25,0.991203,-0.132352
9,-5,-11,2,-19,6,13,-15,11,31,18,-14,14,1,-9,3,11,-3,-3,10,58,9,-26,23,25,20,-11,-8,-12,14,21,-7,15,4,-23,-31,255,-21,91.383827,238.063009,54,-0.82931,-0.558789
-7,-4,31,30,-25,-16,2,176,266,24,-11,-9,25,241,96,10,-26,18,36,26,56,-26,-48,-5,39,16,24,3,-36,-29,16,-11,12,16,-16,-13,115,-34,64.307184,95.339321,-114,0.619521,-0.78498
-3,-1,2,0,-17,-7,18,-17,17,24,-33,-29,14,0,17,13,-13,2,21,-13,51,-2,-25,21,40,17,91,54,-22,11,17,-26,91,7,-28,4,221,-62,195.131418,103.753215,58,0.11918,0.992873
26,3,19,75,-30,4,21,-9,12,28,8,19,36,17,43,23,6,16,-10,14,-17,40,-25,6,45,-16,26,442,445,-8,39,-26,26,653,123,-3,101,-134,72.65332,-70.160495,5,0.283662,-0.958924
-4,-20,36,21,-15,10,29,-17,-1,-3,-10,9,37,-5,13,-29,0,-3,14,-6,12,18,-8,-9,13,-2,24,4,4,8,-3,50,36,36,-24,18,269,-20,92.003419,252.777315,110,-0.999021,-0.044243
6,-18,19,18,-13,-3,-16,-50,5,33,7,-2,-1,-36,14,4,-15,19,10,27,15,6,-13,-5,19,25,67,58,-5,-8,-12,-14,92,8,11,-13,225,-61,196.789434,109.082165,57,0.899867,0.436165
19,-5,30,70,-22,3,31,7,39,54,1,-1,33,-35,20,-4,16,20,0,25,-1,72,-15,-1,1,-9,-26,444,454,-9,26,-29,42,665,142,8,100,-132,74.314483,-66.913061,-1,0.540302,-0.841471
22,14,9,-24,-8,-1,18,18,-24,38,-37,4,16,1,22,12,3,6,22,-12,0,14,-23,13,19,-18,25,-7,-2,18,-6,79,5,31,-16,10,269,-20,92.003419,252.777315,111,-0.502544,-0.864551
-4,-40,8,38,25,13,53,-28,9,19,-4,-37,41,-25,-5,22,-18,-8,32,-44,-14,29,24,-3,13,-35,30,450,437,28,13,-2,41,667,93,18,100,-132,74.314483,-66.913061,-1,0.540302,-0.841471
-27,-5,-1,-20,6,6,14,-42,-33,27,-5,4,27,-17,3,9,-30,-11,13,-2,13,-31,-5,2,-6,-31,25,-18,-35,0,18,10,22,-15,31,-12,269,-20,92.003419,252.777315,111,-0.502544,-0.864551
12,-3,26,0,-14,-18,41,11,-4,-24,-15,4,9,-39,-9,-48,15,16,43,16,30,-22,-44,-8,-6,-12,-2,12,14,-34,-46,-5,33,12,6,-36,271,-21,97.117714,253.000296,51,0.742154,0.670229
-4,-12,23,21,-11,-4,27,151,320,-10,-5,0,20,289,308,0,4,-14,-1,-17,6,11,-5,-15,-8,-10,-9,-6,6,-7,-10,-7,13,-10,33,-12,112,-35,64.240561,91.745029,-107,0.98278,-0.184782
0,18,7,-24,8,-17,6,-7,-32,-4,11,11,-24,-25,17,11,10,11,32,-13,-8,-5,21,-11,-5,20,62,35,7,-9,-38,-25,74,3,-15,-7,229,-62,202.194999,107.508988,52,-0.162991,0.986628
-4,-18,24,40,21,4,18,5,-35,-7,21,-2,-22,18,-6,-2,8,-17,-13,-10,45,36,53,7,-11,25,-13,673,190,-3,-20,-10,34,515,2,7,102,-127,81.460822,-61.385132,-20,0.408082,-0.912945
11,38,69,-5,7,0,-20,4,2,2,14,9,-8,-33,46,-25,-9,0,33,-30,17,-16,-1,-20,26,-31,-12,-21,15,7,-14,-6,-25,-31,16,9,278,-20,95.0816,261.234549,-153,-0.59137,-0.806401
1,10,18,46,20,-19,-15,-5,7,-4,4,24,-12,3,50,-10,17,29,0,-40,10,-4,56,2,44,4,2,679,140,-16,9,-16,72,504,-9,8,103,-127,82.259458,-61.986947,-25,0.991203,0.132352
-21,23,63,-34,6,0,-7,-26,-4,-7,7,-2,31,9,40,4,-20,5,-27,-8,42,-23,-26,-13,-12,-10,-1,-32,-12,-9,-3,8,7,-4,1,23,279,-20,95.42362,262.174241,162,0.206482,-0.97845
-17,-9,38,30,25,-3,33,98,412,14,25,15,-20,222,380,-5,9,14,-13,2,78,8,-25,4,4,0,-1,1,20,-16,28,-10,2,-16,0,8,110,-36,64.656378,88.991869,-94,0.969459,0.245252
4,-36,1,57,-10,-4,0,17,27,19,3,3,17,-8,-45,45,8,15,-23,-45,-13,-4,24,-5,18,-3,-10,680,141,11,12,-30,19,511,-15,-2,103,-126,83.32875,-60.541881,-25,0.991203,0.132352
-5,-11,58,7,-3,-4,20,70,381,22,24,-8,29,277,341,4,6,3,27,15,-58,-36,-12,-6,16,4,-35,-10,16,0,16,-15,8,2,4,15,110,-36,64.656378,88.991869,-95,0.730174,-0.683262
0,-1,34,35,3,33,9,4,-23,-35,-2,-45,17,-14,-8,-2,6,-19,8,-20,-20,47,61,1,-11,-3,-16,653,163,32,-9,-36,18,510,12,32,104,-126,84.137767,-61.129666,-28,-0.962606,-0.270906
23,-34,21,24,12,21,25,113,390,2,29,-2,-27,-32,-24,9,3,-26,-12,-5,-12,-14,2,-7,-17,-28,-1,-38,23,2,29,-2,-1,-8,13,-14,109,-36,64.068592,88.182852,-95,0.730174,-0.683262
9,11,27,-17,6,-7,-2,-6,-40,-12,6,-9,-28,10,-23,-14,-34,-11,-43,-16,-2,-7,-2,-32,-15,-14,19,-10,16,17,14,9,-22,9,-4,2,281,-21,100.701394,262.3361,162,0.206482,-0.97845
21,2,-12,-14,-19,-4,-17,-8,17,4,0,-30,-18,-23,13,-4,3,-9,-2,-21,0,23,13,8,14,8,43,-19,-10,8,9,-11,41,-8,-5,-6,236,-62,208.375632,110.795289,43,0.555113,-0.831775
-10,-4,-67,0,-8,-4,-5,8,-3,3,-1,11,-18,1,14,-28,7,-10,-20,9,-4,26,4,9,22,-1,59,19,-10,2,32,-20,36,-16,3,7,238,-62,210.141527,111.734232,41,-0.987339,-0.158623
-19,-16,32,31,13,-8,16,1,-1,-6,-16,8,-10,-5,13,-22,21,13,-16,19,18,5,-8,22,-4,-15,10,-2,5,14,23,17,32,15,-10,18,281,-20,96.10766,264.053626,162,0.206482,-0.97845
8,0,46,12,9,-16,-7,60,375,18,11,1,8,228,331,8,6,7,49,18,11,-30,-12,4,31,5,-6,-16,-11,9,10,3,17,14,15,6,111,-37,66.801468,88.648542,-94,0.969459,0.245252
-4,32,54,-6,11,8,15,-5,4,5,-7,29,-25,-7,22,-25,-1,9,27,10,27,9,-8,26,23,-7,14,10,0,23,30,-9,8,0,9,2,281,-20,96.10766,264.053626,162,0.206482,-0.97845
6,19,5,16,-5,10,-3,-8,41,10,12,22,18,-8,35,-29,3,-3,-38,28,16,204,154,9,-8,-3,16,496,41,12,20,-7,19,69,19,-8,110,-121,94.288403,-56.654188,-42,-0.399985,0.916522
-11,-1,84,5,9,11,26,92,385,25,-4,21,7,229,374,17,-20,27,-3,56,46,15,-4,5,-9,-23,1,14,0,-8,16,28,50,31,7,19,111,-37,66.801468,88.648542,-94,0.969459,0.245252
1,46,80,15,10,-4,-14,-5,46,-30,4,-8,21,-22,9,17,0,-2,-11,-25,48,-37,9,20,-1,-19,9,3,2,3,20,3,16,3,-30,3,281,-20,96.10766,264.053626,162,0.206482,-0.97845
11,-26,30,9,0,5,13,15,36,-2,26,20,-10,-7,50,11,-7,0,10,-7,44,263,139,-8,19,21,23,512,34,19,12,-4,3,118,-3,10,110,-121,94.288403,-56.654188,-42,-0.399985,0.916522
-24,4,18,2,-3,-16,22,106,368,53,4,-5,19,228,339,-2,-1,-13,16,7,39,11,-12,-9,-35,23,17,11,-10,4,0,13,35,7,-4,-6,110,-37,66.199653,87.849906,-94,0.969459,0.245252
1,14,-9,-3,-17,16,42,25,7,-11,-20,-3,25,3,-12,-21,-15,7,20,-16,-21,540,74,9,6,37,75,469,4,8,1,47,25,26,-8,9,117,-118,103.304868,-54.928173,-60,-0.952413,0.304811
-19,-24,45,36,28,-9,-25,22,303,50,-1,-2,-10,178,316,-16,-21,8,-28,27,-18,-16,-14,-7,3,-6,10,-5,-22,-13,-10,26,3,5,-4,-29,110,-38,67.722762,86.681183,-90,-0.448074,-0.893997
17,8,22,36,29,-13,35,53,50,-17,4,-28,-26,14,-2,-12,8,-1,57,14,31,3,16,-26,36,48,23,32,11,-41,-8,-6,4,29,48,-10,295,-21,105.718545,275.406226,-115,-0.32581,-0.945435
23,-3,-33,6,17,0,-12,6,4,-10,8,-27,19,-23,16,23,24,-7,26,7,-8,533,49,-23,11,17,61,480,43,-9,46,16,1,24,10,-3,120,-118,105.953711,-56.336588,-69,0.99339,0.114785
-13,5,55,18,10,-6,44,36,332,2,11,-26,27,242,368,24,3,-17,47,52,-5,-29,3,-31,-8,51,32,8,25,-11,21,1,7,4,-20,5,110,-39,69.225243,85.486056,-88,0.999373,-0.035398
-28,-6,-3,1,7,-21,43,60,32,2,16,-2,-4,11,46,31,-13,-12,27,-4,-9,16,33,-5,36,21,12,-31,0,-17,37,-5,-5,-25,-4,-6,296,-21,106.076913,276.339806,-115,-0.32581,-0.945435
23,39,-43,0,4,-9,-17,-1,49,17,2,-15,0,18,10,-20,-41,-21,15,22,-11,-18,-6,-17,-12,-11,36,30,-3,-44,-43,-12,-35,14,17,-17,298,-21,106.793649,278.206967,-98,-0.819288,0.573382
15,10,-27,-49,24,-17,-36,19,49,9,18,-1,9,-15,-25,7,7,-28,14,-15,5,522,42,-18,-41,1,54,468,24,-40,40,17,3,21,-23,-28,121,-118,106.836659,-56.806059,-70,0.633319,-0.773891
-13,-3,37,36,11,-16,-9,39,327,26,5,25,-37,216,316,-2,6,-14,4,76,-8,-20,-6,-21,4,28,21,36,-3,-24,-7,6,3,6,2,2,108,-39,67.966602,83.931764,-83,0.24954,-0.968364
-16,-8,2,2,-3,-7,22,7,12,13,-4,3,-17,10,3,1,-7,9,-6,-6,14,48,-3,11,-18,-12,52,-21,-8,16,20,8,18,-7,21,1,249,-64,223.799718,109.154416,22,-0.999961,-0.008851
20,12,-9,-7,-11,4,-25,10,20,-32,27,21,-33,40,4,11,-4,3,-6,36,5,3,-8,-8,-10,22,-43,-18,-8,-5,15,28,-10,13,-18,-11,306,-21,109.660593,285.675611,-45,0.525322,-0.850904
-15,22,8,2,0,-9,17,-8,8,50,-4,-8,11,30,21,145,90,7,-2,8,19,325,19,-8,52,-10,2,39,10,8,6,15,38,7,-15,-1,131,-117,116.721855,-59.472755,-94,0.969459,0.245252
-15,-9,1,-15,28,3,8,-12,82,48,8,18,41,127,348,8,18,20,27,92,8,-3,-1,5,13,39,42,17,-5,-16,-2,-7,-14,-21,13,24,108,-40,69.421062,82.7328,-78,-0.857803,-0.513978
-12,15,31,-28,-17,-18,-1,11,3,-30,-9,3,9,51,76,8,-4,7,-43,-31,22,-3,16,-4,43,-2,15,-12,-11,27,5,17,46,31,18,-3,307,-20,105.000184,288.485635,-40,-0.666938,-0.745113
-30,34,44,4,22,8,8,6,4,-18,-15,5,42,55,54,20,17,8,17,26,38,18,17,-24,-10,11,3,-17,-14,9,4,-22,-13,-5,-22,15,266,-27,120.761473,237.007735,-77,-0.030975,-0.99952
-28,50,22,-42,18,8,-33,-20,58,10,7,11,37,1,-6,-17,19,-8,-23,13,74,31,1,-5,-27,-2,23,51,28,19,-4,4,25,-3,12,3,252,-64,226.4961,110.469529,18,0.660317,-0.750987
30,22,11,-32,20,-8,14,-15,-13,-5,-17,-5,-26,45,50,14,14,35,-54,34,46,6,44,25,-22,6,56,0,17,-9,5,1,15,-14,-4,18,307,-20,105.000184,288.485635,-40,-0.666938,-0.745113
25,4,-14,-20,33,3,10,10,-2,-9,22,-9,12,14,21,179,68,4,12,30,70,348,47,-11,19,25,34,50,18,37,14,16,22,0,-8,39,132,-117,117.612861,-59.926746,-96,-0.18043,-0.983588
5,16,30,0,27,27,22,38,15,-8,11,2,2,31,43,-12,7,42,-5,38,43,11,31,17,-3,-26,22,-24,-18,-10,-25,-33,20,-25,1,38,266,-27,120.761473,237.007735,-77,-0.030975,-0.99952
-29,-3,79,1,17,11,-12,-5,64,-11,15,17,12,115,363,-26,1,4,35,111,46,12,-16,10,12,18,2,-7,-3,0,-20,3,11,6,13,6,108,-41,70.854375,81.508635,-74,0.171717,0.985146
-15,7,30,-16,0,23,-28,7,14,-31,-7,31,-16,28,33,-17,14,33,31,44,64,16,28,-2,10,33,32,-6,12,0,22,34,28,-11,12,2,307,-20,105.000184,288.485635,-40,-0.666938,-0.745113
7,22,21,10,15,29,-22,-39,-7,6,24,3,-6,-3,37,167,68,-8,-22,-6,48,342,25,9,-28,-5,33,55,16,-4,-23,17,38,4,31,6,133,-118,117.43203,-62.439718,-98,-0.819288,0.573382
-26,6,30,-5,-4,18,-7,33,86,28,19,9,16,143,346,-16,22,-6,-2,75,7,9,2,21,-33,-7,7,10,11,29,3,13,-21,-13,-10,27,106,-41,69.542257,79.999216,-71,-0.309023,-0.951055
