@relation resultsNCexpanded-weka.filters.unsupervised.attribute.Remove-R146-151

@attribute 00 numeric
@attribute 01 numeric
@attribute 02 numeric
@attribute 03 numeric
@attribute 04 numeric
@attribute 05 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute c00 numeric
@attribute c01 numeric
@attribute c02 numeric
@attribute c03 numeric
@attribute c04 numeric
@attribute c05 numeric
@attribute c10 numeric
@attribute c11 numeric
@attribute c12 numeric
@attribute c13 numeric
@attribute c14 numeric
@attribute c15 numeric
@attribute c20 numeric
@attribute c21 numeric
@attribute c22 numeric
@attribute c23 numeric
@attribute c24 numeric
@attribute c25 numeric
@attribute c30 numeric
@attribute c31 numeric
@attribute c32 numeric
@attribute c33 numeric
@attribute c34 numeric
@attribute c35 numeric
@attribute c40 numeric
@attribute c41 numeric
@attribute c42 numeric
@attribute c43 numeric
@attribute c44 numeric
@attribute c45 numeric
@attribute c50 numeric
@attribute c51 numeric
@attribute c52 numeric
@attribute c53 numeric
@attribute c54 numeric
@attribute c55 numeric
@attribute s00 numeric
@attribute s01 numeric
@attribute s02 numeric
@attribute s03 numeric
@attribute s04 numeric
@attribute s05 numeric
@attribute s10 numeric
@attribute s11 numeric
@attribute s12 numeric
@attribute s13 numeric
@attribute s14 numeric
@attribute s15 numeric
@attribute s20 numeric
@attribute s21 numeric
@attribute s22 numeric
@attribute s23 numeric
@attribute s24 numeric
@attribute s25 numeric
@attribute s30 numeric
@attribute s31 numeric
@attribute s32 numeric
@attribute s33 numeric
@attribute s34 numeric
@attribute s35 numeric
@attribute s40 numeric
@attribute s41 numeric
@attribute s42 numeric
@attribute s43 numeric
@attribute s44 numeric
@attribute s45 numeric
@attribute s50 numeric
@attribute s51 numeric
@attribute s52 numeric
@attribute s53 numeric
@attribute s54 numeric
@attribute s55 numeric
@attribute t00 numeric
@attribute t01 numeric
@attribute t02 numeric
@attribute t03 numeric
@attribute t04 numeric
@attribute t05 numeric
@attribute t10 numeric
@attribute t11 numeric
@attribute t12 numeric
@attribute t13 numeric
@attribute t14 numeric
@attribute t15 numeric
@attribute t20 numeric
@attribute t21 numeric
@attribute t22 numeric
@attribute t23 numeric
@attribute t24 numeric
@attribute t25 numeric
@attribute t30 numeric
@attribute t31 numeric
@attribute t32 numeric
@attribute t33 numeric
@attribute t34 numeric
@attribute t35 numeric
@attribute t40 numeric
@attribute t41 numeric
@attribute t42 numeric
@attribute t43 numeric
@attribute t44 numeric
@attribute t45 numeric
@attribute t50 numeric
@attribute t51 numeric
@attribute t52 numeric
@attribute t53 numeric
@attribute t54 numeric
@attribute t55 numeric
@attribute R numeric

@data
0,42,-11,3,-22,34,1,13,26,23,-17,29,13,13,56,-5,-24,34,25,-7,3,29,13,28,-19,47,16,6,32,25,-6,22,52,33,6,21,1,-0.399985,0.004426,-0.989992,-0.999961,-0.84857,0.540302,0.907447,0.646919,-0.532833,-0.275163,-0.748058,0.907447,0.907447,0.85322,0.283662,0.424179,-0.84857,0.991203,0.753902,-0.989992,-0.748058,0.907447,-0.962606,0.988705,-0.992335,-0.957659,0.96017,0.834223,0.991203,0.96017,-0.999961,-0.162991,-0.013277,0.96017,-0.547729,0,-0.916522,0.99999,0.14112,0.008851,0.529083,0.841471,0.420167,0.762558,-0.84622,0.961397,-0.663634,0.420167,0.420167,-0.521551,0.958924,0.905578,0.529083,-0.132352,-0.656987,0.14112,-0.663634,0.420167,0.270906,-0.149877,0.123573,-0.287903,-0.279415,0.551427,-0.132352,0.279415,-0.008851,0.986628,0.999912,-0.279415,0.836656,0,2.291388,225.950846,-0.142547,-0.008852,-0.623499,1.557408,0.463021,1.178754,1.588153,-3.493916,0.887143,0.463021,0.463021,-0.611274,3.380515,2.134897,-0.623499,-0.133526,-0.871448,-0.142547,0.887143,0.463021,-0.28143,-0.151589,-0.124528,0.300632,-0.291006,0.661006,-0.133526,0.291006,0.008852,-6.053272,-75.313015,-0.291006,-1.527499,161
-2,66,47,28,-1,13,-26,43,9,4,8,7,28,9,5,43,14,2,-23,15,49,28,-36,-4,-22,5,53,4,-11,-1,30,50,31,23,18,30,-0.416147,-0.999647,-0.992335,-0.962606,0.540302,0.907447,0.646919,0.555113,-0.91113,-0.653644,-0.1455,0.753902,-0.962606,-0.91113,0.283662,0.555113,0.136737,-0.416147,-0.532833,-0.759688,0.300593,-0.962606,-0.127964,-0.653644,-0.999961,0.283662,-0.918283,-0.653644,0.004426,0.540302,0.154251,0.964966,0.914742,-0.532833,0.660317,0.154251,-0.909297,-0.026551,0.123573,0.270906,-0.841471,0.420167,-0.762558,-0.831775,0.412118,-0.756802,0.989358,0.656987,0.270906,0.412118,-0.958924,-0.831775,0.990607,0.909297,0.84622,0.650288,-0.953753,0.270906,0.991779,0.756802,0.008851,-0.958924,0.395925,-0.756802,0.99999,-0.841471,-0.988032,-0.262375,-0.404038,-0.84622,-0.750987,-0.988032,2.18504,0.026561,-0.124528,-0.28143,-1.557408,0.463021,-1.178754,-1.498387,-0.452316,1.157821,-6.799711,0.871448,-0.28143,-0.452316,-3.380515,-1.498387,7.244607,-2.18504,-1.588153,-0.855993,-3.172909,-0.28143,-7.750471,-1.157821,-0.008852,-3.380515,-0.431158,1.157821,225.950846,-1.557408,-6.405331,-0.271901,-0.441696,1.588153,-1.137314,-6.405331,279
-31,-4,29,1,-13,22,-34,-3,49,22,-21,-1,4,32,11,13,-44,-9,8,-10,160,198,0,-3,4,-23,137,106,6,-9,15,22,42,14,-15,9,0.914742,-0.653644,-0.748058,0.540302,0.907447,-0.999961,-0.84857,-0.989992,0.300593,-0.999961,-0.547729,0.540302,-0.653644,0.834223,0.004426,0.907447,0.999843,-0.91113,-0.1455,-0.839072,-0.975629,-0.996829,1,-0.989992,-0.653644,-0.532833,0.334165,0.686487,0.96017,-0.91113,-0.759688,-0.999961,-0.399985,0.136737,-0.759688,-0.91113,0.404038,0.756802,-0.663634,0.841471,-0.420167,-0.008851,-0.529083,-0.14112,-0.953753,-0.008851,-0.836656,-0.841471,-0.756802,0.551427,-0.99999,0.420167,-0.017702,-0.412118,0.989358,0.544021,0.219425,-0.079579,0,-0.14112,-0.756802,0.84622,-0.942514,-0.727143,-0.279415,-0.412118,0.650288,-0.008851,-0.916522,0.990607,-0.650288,0.412118,0.441696,-1.157821,0.887143,1.557408,-0.463021,0.008852,0.623499,0.142547,-3.172909,0.008852,1.527499,-1.557408,1.157821,0.661006,-225.950846,0.463021,-0.017705,0.452316,-6.799711,-0.648361,-0.224906,0.079832,0,0.142547,1.157821,-1.588153,-2.820503,-1.059223,-0.291006,0.452316,-0.855993,0.008852,2.291388,7.244607,0.855993,-0.452316,154
41,-33,14,11,-10,-10,33,22,20,5,-12,17,23,12,21,25,1,47,-4,11,29,18,-11,7,-19,-33,13,30,-17,12,2,8,35,29,-2,9,-0.987339,-0.013277,0.136737,0.004426,-0.839072,-0.839072,-0.013277,-0.999961,0.408082,0.283662,0.843854,-0.275163,-0.532833,0.843854,-0.547729,0.991203,0.540302,-0.992335,-0.653644,0.004426,-0.748058,0.660317,0.004426,0.753902,0.988705,-0.013277,0.907447,0.154251,-0.275163,0.843854,-0.416147,-0.1455,-0.903692,-0.748058,-0.416147,-0.91113,-0.158623,-0.999912,0.990607,-0.99999,0.544021,0.544021,0.999912,-0.008851,0.912945,-0.958924,0.536573,-0.961397,-0.84622,-0.536573,0.836656,-0.132352,0.841471,0.123573,0.756802,-0.99999,-0.663634,-0.750987,0.99999,0.656987,-0.149877,-0.999912,0.420167,-0.988032,0.961397,-0.536573,0.909297,0.989358,-0.428183,-0.663634,-0.909297,0.412118,0.160657,75.313015,7.244607,-225.950846,-0.648361,-0.648361,-75.313015,0.008852,2.237161,-3.380515,0.63586,3.493916,1.588153,-0.63586,-1.527499,-0.133526,1.557408,-0.124528,-1.157821,-225.950846,0.887143,-1.137314,225.950846,0.871448,-0.151589,75.313015,0.463021,-6.405331,-3.493916,-0.63586,-2.18504,-6.799711,0.473815,0.887143,2.18504,-0.452316,268
45,9,28,-43,0,5,53,-18,14,33,-18,0,145,8,-18,2,21,27,133,-8,-13,29,10,71,21,1,52,37,-24,7,23,-27,38,3,-13,-7,0.525322,-0.91113,-0.962606,0.555113,1,0.283662,-0.918283,0.660317,0.136737,-0.013277,0.660317,1,0.883863,-0.1455,0.660317,-0.416147,-0.547729,-0.292139,0.494872,-0.1455,0.907447,-0.748058,-0.839072,-0.309023,-0.547729,0.540302,-0.162991,0.765414,0.424179,0.753902,-0.532833,-0.292139,0.955074,-0.989992,0.907447,0.753902,0.850904,0.412118,0.270906,0.831775,0,-0.958924,0.395925,0.750987,0.990607,0.999912,0.750987,0,0.467745,0.989358,0.750987,0.909297,0.836656,0.956376,0.868966,-0.989358,-0.420167,-0.663634,-0.544021,0.951055,0.836656,0.841471,0.986628,-0.643538,0.905578,0.656987,-0.84622,-0.956376,0.296369,0.14112,-0.420167,-0.656987,1.619775,-0.452316,-0.28143,1.498387,0,-3.380515,-0.431158,1.137314,7.244607,-75.313015,1.137314,0,0.529205,-6.799711,1.137314,-2.18504,-1.527499,-3.273704,1.75594,6.799711,-0.463021,0.887143,0.648361,-3.07762,-1.527499,1.557408,-6.053272,-0.840771,2.134897,0.871448,1.588153,3.273704,0.31031,-0.142547,-0.463021,-0.871448,161
18,113,27,42,-10,21,8,23,35,-18,-35,12,23,-8,-5,1,-1,-1,18,-6,-38,2,17,2,-1,-33,-3,33,5,9,50,12,49,38,7,8,0.660317,0.995267,-0.292139,-0.399985,-0.839072,-0.547729,-0.1455,-0.532833,-0.903692,0.660317,-0.903692,0.843854,-0.532833,-0.1455,0.283662,0.540302,0.540302,0.540302,0.660317,0.96017,0.955074,-0.416147,-0.275163,-0.416147,0.540302,-0.013277,-0.989992,-0.013277,0.283662,-0.91113,0.964966,0.843854,0.300593,0.955074,0.753902,-0.1455,-0.750987,-0.097182,0.956376,-0.916522,0.544021,0.836656,0.989358,-0.84622,-0.428183,0.750987,0.428183,-0.536573,-0.84622,-0.989358,0.958924,0.841471,-0.841471,-0.841471,-0.750987,0.279415,-0.296369,0.909297,-0.961397,0.909297,-0.841471,-0.999912,-0.14112,0.999912,-0.958924,0.412118,-0.262375,-0.536573,-0.953753,0.296369,0.656987,0.989358,-1.137314,-0.097644,-3.273704,2.291388,-0.648361,-1.527499,-6.799711,1.588153,0.473815,1.137314,-0.473815,-0.63586,1.588153,6.799711,3.380515,1.557408,-1.557408,-1.557408,-1.137314,0.291006,-0.31031,-2.18504,3.493916,-2.18504,-1.557408,75.313015,0.142547,-75.313015,-3.380515,-0.452316,-0.271901,-0.63586,-3.172909,0.31031,0.871448,-6.799711,178
5,5,34,-1,-12,3,25,-24,-15,29,-12,26,31,-17,-22,22,7,-30,7,7,-3,-8,4,19,5,6,66,18,-22,25,33,38,31,2,5,-5,0.283662,0.283662,-0.84857,0.540302,0.843854,-0.989992,0.991203,0.424179,-0.759688,-0.748058,0.843854,0.646919,0.914742,-0.275163,-0.999961,-0.999961,0.753902,0.154251,0.753902,0.753902,-0.989992,-0.1455,-0.653644,0.988705,0.283662,0.96017,-0.999647,0.660317,-0.999961,0.991203,-0.013277,0.955074,0.914742,-0.416147,0.283662,0.283662,-0.958924,-0.958924,0.529083,-0.841471,0.536573,0.14112,-0.132352,0.905578,-0.650288,-0.663634,0.536573,0.762558,-0.404038,0.961397,0.008851,-0.008851,0.656987,0.988032,0.656987,0.656987,-0.14112,-0.989358,-0.756802,0.149877,-0.958924,-0.279415,-0.026551,-0.750987,0.008851,-0.132352,0.999912,0.296369,-0.404038,0.909297,-0.958924,0.958924,-3.380515,-3.380515,-0.623499,-1.557408,0.63586,-0.142547,-0.133526,2.134897,0.855993,0.887143,0.63586,1.178754,-0.441696,-3.493916,-0.008852,0.008852,0.871448,6.405331,0.871448,0.871448,0.142547,6.799711,1.157821,0.151589,-3.380515,-0.291006,0.026561,-1.137314,-0.008852,-0.133526,-75.313015,0.31031,-0.441696,-2.18504,-3.380515,3.380515,280
4,-11,-3,20,-8,-6,33,1,4,34,0,2,-21,-21,42,66,0,20,17,6,232,208,-11,-4,5,-4,146,74,14,15,13,-41,33,37,-1,4,-0.653644,0.004426,-0.989992,0.408082,-0.1455,0.96017,-0.013277,0.540302,-0.653644,-0.84857,1,-0.416147,-0.547729,-0.547729,-0.399985,-0.999647,1,0.408082,-0.275163,0.96017,0.887983,0.793118,0.004426,-0.653644,0.283662,-0.653644,0.083959,0.171717,0.136737,-0.759688,0.907447,-0.987339,-0.013277,0.765414,0.540302,-0.653644,-0.756802,0.99999,-0.14112,0.912945,-0.989358,0.279415,0.999912,0.841471,-0.756802,0.529083,0,0.909297,-0.836656,-0.836656,-0.916522,-0.026551,0,0.912945,-0.961397,-0.279415,-0.459877,0.609068,0.99999,0.756802,-0.958924,0.756802,0.996469,-0.985146,0.990607,0.650288,0.420167,0.158623,0.999912,-0.643538,-0.841471,-0.756802,1.157821,225.950846,0.142547,2.237161,6.799711,0.291006,-75.313015,1.557408,1.157821,-0.623499,0,-2.18504,1.527499,1.527499,2.291388,0.026561,0,2.237161,3.493916,-0.291006,-0.517889,0.767941,225.950846,-1.157821,-3.380515,-1.157821,11.868459,-5.737023,7.244607,-0.855993,0.463021,-0.160657,-75.313015,-0.840771,-1.557408,1.157821,154
17,9,-15,13,6,25,-10,24,21,34,-7,30,8,23,22,14,13,5,48,34,-7,-4,-29,-13,-1,1,26,11,-19,10,-10,-34,-15,-2,12,0,-0.275163,-0.91113,-0.759688,0.907447,0.96017,0.991203,-0.839072,0.424179,-0.547729,-0.84857,0.753902,0.154251,-0.1455,-0.532833,-0.999961,0.136737,0.907447,0.283662,-0.640144,-0.84857,0.753902,-0.653644,-0.748058,0.907447,0.540302,0.540302,0.646919,0.004426,0.988705,-0.839072,-0.839072,-0.84857,-0.759688,-0.416147,0.843854,1,-0.961397,0.412118,-0.650288,0.420167,-0.279415,-0.132352,0.544021,-0.905578,0.836656,0.529083,-0.656987,-0.988032,0.989358,-0.84622,-0.008851,0.990607,0.420167,-0.958924,-0.768255,0.529083,-0.656987,0.756802,0.663634,-0.420167,-0.841471,0.841471,0.762558,-0.99999,-0.149877,-0.544021,0.544021,-0.529083,-0.650288,-0.909297,-0.536573,0,3.493916,-0.452316,0.855993,0.463021,-0.291006,-0.133526,-0.648361,-2.134897,-1.527499,-0.623499,-0.871448,-6.405331,-6.799711,1.588153,0.008852,7.244607,0.463021,-3.380515,1.200127,-0.623499,-0.871448,-1.157821,-0.887143,-0.463021,-1.557408,1.557408,1.178754,-225.950846,-0.151589,0.648361,-0.648361,0.623499,0.855993,2.18504,-0.63586,0,269
33,24,11,-30,24,8,25,23,10,-20,-8,47,125,23,23,9,-25,27,69,-10,9,-6,-8,14,-19,25,9,21,-1,7,13,6,-7,21,1,1,-0.013277,0.424179,0.004426,0.154251,0.424179,-0.1455,0.991203,-0.532833,-0.839072,0.408082,-0.1455,-0.992335,0.787715,-0.532833,-0.532833,-0.91113,0.991203,-0.292139,0.99339,-0.839072,-0.91113,0.96017,-0.1455,0.136737,0.988705,0.991203,-0.91113,-0.547729,0.540302,0.753902,0.907447,0.96017,0.753902,-0.547729,0.540302,0.540302,0.999912,-0.905578,-0.99999,0.988032,-0.905578,0.989358,-0.132352,-0.84622,-0.544021,-0.912945,-0.989358,0.123573,-0.61604,-0.84622,-0.84622,0.412118,0.132352,0.956376,-0.114785,0.544021,0.412118,0.279415,-0.989358,0.990607,-0.149877,-0.132352,0.412118,0.836656,-0.841471,0.656987,0.420167,-0.279415,-0.656987,0.836656,0.841471,0.841471,-75.313015,-2.134897,-225.950846,6.405331,-2.134897,-6.799711,-0.133526,1.588153,0.648361,-2.237161,6.799711,-0.124528,-0.782061,1.588153,1.588153,-0.452316,0.133526,-3.273704,-0.115549,-0.648361,-0.452316,0.291006,6.799711,7.244607,-0.151589,-0.133526,-0.452316,-1.527499,-1.557408,0.871448,0.463021,-0.291006,-0.871448,-1.527499,1.557408,1.557408,164
7,34,25,21,3,5,18,-12,-28,5,-16,17,2,-19,11,0,-32,13,-17,3,-14,12,-16,7,-25,8,13,-1,-37,-1,-27,57,3,2,-16,32,0.753902,-0.84857,0.991203,-0.547729,-0.989992,0.283662,0.660317,0.843854,-0.962606,0.283662,-0.957659,-0.275163,-0.416147,0.988705,0.004426,1,0.834223,0.907447,-0.275163,-0.989992,0.136737,0.843854,-0.957659,0.753902,0.991203,-0.1455,0.907447,0.540302,0.765414,0.540302,-0.292139,0.899867,-0.989992,-0.416147,-0.957659,0.834223,0.656987,0.529083,-0.132352,0.836656,0.14112,-0.958924,-0.750987,0.536573,-0.270906,-0.958924,0.287903,-0.961397,0.909297,-0.149877,-0.99999,0,-0.551427,0.420167,0.961397,0.14112,-0.990607,-0.536573,0.287903,0.656987,0.132352,0.989358,0.420167,-0.841471,0.643538,-0.841471,-0.956376,0.436165,0.14112,0.909297,0.287903,0.551427,0.871448,-0.623499,-0.133526,-1.527499,-0.142547,-3.380515,-1.137314,0.63586,0.28143,-3.380515,-0.300632,3.493916,-2.18504,-0.151589,-225.950846,0,-0.661006,0.463021,-3.493916,-0.142547,-7.244607,-0.63586,-0.300632,0.871448,0.133526,-6.799711,0.463021,-1.557408,0.840771,-1.557408,3.273704,0.484699,-0.142547,-2.18504,-0.300632,0.661006,284
14,13,-20,10,-7,33,-1,14,55,-7,-9,27,54,-33,20,37,-26,0,-7,-5,198,169,-30,-8,-30,27,158,69,5,3,-10,10,27,-5,-2,18,0.136737,0.907447,0.408082,-0.839072,0.753902,-0.013277,0.540302,0.136737,0.022127,0.753902,-0.91113,-0.292139,-0.82931,-0.013277,0.408082,0.765414,0.646919,1,0.753902,0.283662,-0.996829,0.798496,0.154251,-0.1455,0.154251,-0.292139,0.605528,0.99339,0.283662,-0.989992,-0.839072,-0.839072,-0.292139,0.283662,-0.416147,0.660317,0.990607,0.420167,-0.912945,-0.544021,-0.656987,0.999912,-0.841471,0.990607,-0.999755,-0.656987,-0.412118,0.956376,-0.558789,-0.999912,0.912945,-0.643538,-0.762558,0,-0.656987,0.958924,-0.079579,-0.602,0.988032,-0.989358,0.988032,0.956376,0.795824,-0.114785,-0.958924,0.14112,0.544021,-0.544021,0.956376,0.958924,-0.909297,-0.750987,7.244607,0.463021,-2.237161,0.648361,-0.871448,-75.313015,-1.557408,7.244607,-45.183088,-0.871448,0.452316,-3.273704,0.6738,75.313015,2.237161,-0.840771,-1.178754,0,-0.871448,3.380515,0.079832,-0.753917,6.405331,6.799711,6.405331,-3.273704,1.314265,-0.115549,-3.380515,-0.142547,-0.648361,0.648361,-3.273704,3.380515,2.18504,-1.137314,155
14,-5,-6,-14,-15,16,-14,32,-35,5,-16,-9,-7,3,25,-27,-17,-13,-17,51,18,26,-15,2,-7,15,-15,-8,-16,13,20,-8,11,-11,-2,10,0.136737,0.283662,0.96017,0.136737,-0.759688,-0.957659,0.136737,0.834223,-0.903692,0.283662,-0.957659,-0.91113,0.753902,-0.989992,0.991203,-0.292139,-0.275163,0.907447,-0.275163,0.742154,0.660317,0.646919,-0.759688,-0.416147,0.753902,-0.759688,-0.759688,-0.1455,-0.957659,0.907447,0.408082,-0.1455,0.004426,0.004426,-0.416147,-0.839072,0.990607,0.958924,0.279415,-0.990607,-0.650288,-0.287903,-0.990607,0.551427,0.428183,-0.958924,0.287903,-0.412118,-0.656987,0.14112,-0.132352,-0.956376,0.961397,-0.420167,0.961397,0.670229,-0.750987,0.762558,-0.650288,0.909297,-0.656987,0.650288,-0.650288,-0.989358,0.287903,0.420167,0.912945,-0.989358,-0.99999,0.99999,-0.909297,-0.544021,7.244607,3.380515,0.291006,-7.244607,0.855993,0.300632,-7.244607,0.661006,-0.473815,-3.380515,-0.300632,0.452316,-0.871448,-0.142547,-0.133526,3.273704,-3.493916,-0.463021,-3.493916,0.903086,-1.137314,1.178754,0.855993,-2.18504,-0.871448,-0.855993,0.855993,6.799711,-0.300632,0.463021,2.237161,6.799711,-225.950846,225.950846,2.18504,0.648361,283
-19,-16,-1,12,-3,11,57,-19,57,14,-2,25,150,4,42,-8,-32,21,15,32,-11,25,-9,34,24,0,8,16,-33,9,-11,21,-55,32,-15,2,0.988705,-0.957659,0.540302,0.843854,-0.989992,0.004426,0.899867,0.988705,0.899867,0.136737,-0.416147,0.991203,0.699251,-0.653644,-0.399985,-0.1455,0.834223,-0.547729,-0.759688,0.834223,0.004426,0.991203,-0.91113,-0.84857,0.424179,1,-0.1455,-0.957659,-0.013277,-0.91113,0.004426,-0.547729,0.022127,0.834223,-0.759688,-0.416147,-0.149877,0.287903,-0.841471,-0.536573,-0.14112,-0.99999,0.436165,-0.149877,0.436165,0.990607,-0.909297,-0.132352,-0.714876,-0.756802,-0.916522,-0.989358,-0.551427,0.836656,0.650288,0.551427,0.99999,-0.132352,-0.412118,0.529083,-0.905578,0,0.989358,-0.287903,-0.999912,0.412118,0.99999,0.836656,0.999755,0.551427,-0.650288,0.909297,-0.151589,-0.300632,-1.557408,-0.63586,0.142547,-225.950846,0.484699,-0.151589,0.484699,7.244607,2.18504,-0.133526,-1.022346,1.157821,2.291388,6.799711,-0.661006,-1.527499,-0.855993,0.661006,225.950846,-0.133526,0.452316,-0.623499,-2.134897,0,-6.799711,0.300632,75.313015,-0.452316,225.950846,-1.527499,45.183088,0.661006,0.855993,-2.18504,165
-13,110,68,-33,-16,16,-3,-2,-6,-23,30,18,37,10,-9,-12,-10,10,-9,23,3,-35,13,4,-33,25,11,-22,5,13,1,70,71,18,18,2,0.907447,-0.999021,0.440143,-0.013277,-0.957659,-0.957659,-0.989992,-0.416147,0.96017,-0.532833,0.154251,0.660317,0.765414,-0.839072,-0.91113,0.843854,-0.839072,-0.839072,-0.91113,-0.532833,-0.989992,-0.903692,0.907447,-0.653644,-0.013277,0.991203,0.004426,-0.999961,0.283662,0.907447,0.540302,0.633319,-0.309023,0.660317,0.660317,-0.416147,-0.420167,-0.044243,-0.897928,-0.999912,0.287903,-0.287903,-0.14112,-0.909297,0.279415,0.84622,-0.988032,-0.750987,-0.643538,-0.544021,-0.412118,0.536573,0.544021,-0.544021,-0.412118,-0.84622,0.14112,0.428183,0.420167,-0.756802,-0.999912,-0.132352,-0.99999,0.008851,-0.958924,0.420167,0.841471,0.773891,0.951055,-0.750987,-0.750987,0.909297,-0.463021,0.044286,-2.040082,75.313015,-0.300632,0.300632,0.142547,2.18504,0.291006,-1.588153,-6.405331,-1.137314,-0.840771,0.648361,0.452316,0.63586,-0.648361,0.648361,0.452316,1.588153,-0.142547,-0.473815,0.463021,1.157821,75.313015,-0.133526,-225.950846,-0.008852,-3.380515,0.463021,1.557408,1.22196,-3.07762,-1.137314,-1.137314,-2.18504,183
-13,34,4,-13,10,14,-18,4,-39,-17,-3,12,-7,14,-13,2,-5,28,-8,-7,24,-35,-21,18,3,-18,-19,-1,-21,-8,30,23,-21,14,5,4,0.907447,-0.84857,-0.653644,0.907447,-0.839072,0.136737,0.660317,-0.653644,0.266643,-0.275163,-0.989992,0.843854,0.753902,0.136737,0.907447,-0.416147,0.283662,-0.962606,-0.1455,0.753902,0.424179,-0.903692,-0.547729,0.660317,-0.989992,0.660317,0.988705,0.540302,-0.547729,-0.1455,0.154251,-0.532833,-0.547729,0.136737,0.283662,-0.653644,-0.420167,0.529083,-0.756802,-0.420167,-0.544021,0.990607,0.750987,-0.756802,-0.963795,0.961397,-0.14112,-0.536573,-0.656987,0.990607,-0.420167,0.909297,0.958924,0.270906,-0.989358,-0.656987,-0.905578,0.428183,-0.836656,-0.750987,0.14112,0.750987,-0.149877,-0.841471,-0.836656,-0.989358,-0.988032,-0.84622,-0.836656,0.990607,-0.958924,-0.756802,-0.463021,-0.623499,1.157821,-0.463021,0.648361,7.244607,1.137314,1.157821,-3.614554,-3.493916,0.142547,-0.63586,-0.871448,7.244607,-0.463021,-2.18504,3.380515,-0.28143,6.799711,-0.871448,-2.134897,-0.473815,1.527499,-1.137314,-0.142547,1.137314,-0.151589,-1.557408,1.527499,6.799711,-6.405331,1.588153,1.527499,7.244607,-3.380515,1.157821,286
-24,2,45,-9,-27,25,35,11,24,-3,-7,11,35,-4,5,16,-10,7,24,43,190,159,-22,17,-1,31,166,30,-33,7,-1,12,1,-45,-45,5,0.424179,-0.416147,0.525322,-0.91113,-0.292139,0.991203,-0.903692,0.004426,0.424179,-0.989992,0.753902,0.004426,-0.903692,-0.653644,0.283662,-0.957659,-0.839072,0.753902,0.424179,0.555113,0.066307,-0.342495,-0.999961,-0.275163,0.540302,0.914742,-0.875459,0.154251,-0.013277,0.753902,0.540302,0.843854,0.540302,0.525322,0.525322,0.283662,0.905578,0.909297,0.850904,-0.412118,-0.956376,-0.132352,-0.428183,-0.99999,-0.905578,-0.14112,-0.656987,-0.99999,-0.428183,0.756802,-0.958924,-0.287903,0.544021,0.656987,-0.905578,-0.831775,0.997799,0.93952,0.008851,-0.961397,-0.841471,-0.404038,0.483292,-0.988032,-0.999912,0.656987,-0.841471,-0.536573,0.841471,-0.850904,-0.850904,-0.958924,2.134897,-2.18504,1.619775,0.452316,3.273704,-0.133526,0.473815,-225.950846,-2.134897,0.142547,-0.871448,-225.950846,0.473815,-1.157821,-3.380515,0.300632,-0.648361,0.871448,-2.134897,-1.498387,15.048206,-2.743165,-0.008852,3.493916,-1.557408,-0.441696,-0.552043,-6.405331,75.313015,0.871448,-1.557408,-0.63586,1.557408,-1.619775,-1.619775,-3.380515,156
-14,-10,0,38,6,-11,18,12,-18,-30,-17,11,20,20,-9,-49,-21,-2,-1,88,58,-5,-30,12,-7,13,-42,-24,10,3,31,15,12,-2,-1,-11,0.136737,-0.839072,1,0.955074,0.96017,0.004426,0.660317,0.843854,0.660317,0.154251,-0.275163,0.004426,0.408082,0.408082,-0.91113,0.300593,-0.547729,-0.416147,0.540302,0.999373,0.11918,0.283662,0.154251,0.843854,0.753902,0.907447,-0.399985,0.424179,-0.839072,-0.989992,0.914742,-0.759688,0.843854,-0.416147,0.540302,0.004426,-0.990607,0.544021,0,0.296369,-0.279415,0.99999,-0.750987,-0.536573,0.750987,0.988032,0.961397,-0.99999,0.912945,0.912945,-0.412118,0.953753,-0.836656,-0.909297,-0.841471,0.035398,0.992873,0.958924,0.988032,-0.536573,-0.656987,0.420167,0.916522,0.905578,-0.544021,0.14112,-0.404038,0.650288,-0.536573,-0.909297,-0.841471,0.99999,-7.244607,-0.648361,0,0.31031,-0.291006,225.950846,-1.137314,-0.63586,1.137314,6.405331,-3.493916,-225.950846,2.237161,2.237161,0.452316,3.172909,1.527499,2.18504,-1.557408,0.035421,8.330857,3.380515,6.405331,-0.63586,-0.871448,0.463021,-2.291388,2.134897,0.648361,-0.142547,-0.441696,-0.855993,-0.63586,2.18504,-1.557408,225.950846,283
